date,TRENT,BEL,M&M,BAJAJ-AUTO,BHARTIARTL
2023-12-13 05:30:00,1.4391967364382507,1.169899425287356,1.0837452842461293,1.259077634582223,1.080622500810548
2023-12-14 05:30:00,1.4495410616288682,1.1781609195402296,1.108072069728112,1.2628153375394935,1.086350372852048
2023-12-15 05:30:00,1.4519693069787785,1.2144396551724135,1.1219916742552356,1.2509244585314299,1.0726791310926187
2023-12-18 05:30:00,1.4430819289981072,1.2406609195402294,1.1127878235982822,1.2888995205772988,1.0701934507727224
2023-12-19 05:30:00,1.4573357292020799,1.2431752873563215,1.1053401847274613,1.2795901484117236,1.0682481357397602
2023-12-20 05:30:00,1.4321548249235114,1.2015086206896548,1.0712566671002988,1.2687159246080377,1.0499837890413921
2023-12-21 05:30:00,1.4351901316108993,1.2259339080459766,1.062735787693508,1.2451733795811764,1.0568464281854535
2023-12-22 05:30:00,1.4401923170317144,1.255747126436781,1.0629959672173794,1.2702409074146042,1.0694369393710148
2023-12-26 05:30:00,1.4423777378466336,1.3071120689655165,1.0812085338883823,1.2886702747959196,1.0805684642818545
2023-12-27 05:30:00,1.4621679374484016,1.2945402298850566,1.0979250682971244,1.3375295278533605,1.103642062033935
2023-12-28 05:30:00,1.4695740857656274,1.3124999999999991,1.128170937947183,1.3362636924518316,1.1203933859288877
2023-12-29 05:30:00,1.4836336263416072,1.3232758620689649,1.1248861714583056,1.3549920760697287,1.115530098346482
2024-01-01 05:30:00,1.457967072993057,1.3286637931034475,1.107909457525692,1.3358251353048454,1.0948341078569108
2024-01-02 05:30:00,1.454616094410181,1.308548850574712,1.0772733185898264,1.328638778419,1.1041824273208685
2024-01-03 05:30:00,1.4852848331795463,1.3099856321839074,1.0766553922206317,1.3927179579184465,1.1187722900680857
2024-01-04 05:30:00,1.4898984993443756,1.3426724137931028,1.0678418108494856,1.379890161369094,1.1324975683562086
2024-01-05 05:30:00,1.4887815064834171,1.3358477011494245,1.068036945492389,1.3911232046566777,1.1310926186101802
2024-01-08 05:30:00,1.4785828760137945,1.3189655172413786,1.0512228437621953,1.3921896959004856,1.1337404085161567
2024-01-09 05:30:00,1.5130153950755205,1.3265086206896544,1.0601665148952772,1.414127520457692,1.1504376958824163
2024-01-10 05:30:00,1.5412558884949756,1.3333333333333326,1.0620528164433454,1.40612385252519,1.148492380849454
2024-01-11 05:30:00,1.5423243164489362,1.3243534482758614,1.0593534538831788,1.454983105582631,1.148654490435534
2024-01-12 05:30:00,1.559977660142783,1.318247126436781,1.0566215688825282,1.4556010724715664,1.1632443531827512
2024-01-15 05:30:00,1.5508231751736217,1.3552442528735629,1.0638415506699614,1.4616112988268575,1.191397384632011
2024-01-16 05:30:00,1.5376135204701102,1.3419540229885054,1.0539547287628455,1.4540063192097976,1.1843726359018694
2024-01-17 05:30:00,1.5287504249429382,1.3336925287356318,1.0392220632236235,1.4284902670214972,1.1728628552901759
2024-01-18 05:30:00,1.5306444563158683,1.352011494252873,1.0519383374528415,1.412074275633165,1.174808170323138
2024-01-19 05:30:00,1.5589577970958208,1.378232758620689,1.0768505268635347,1.422629548784497,1.215821895601426
2024-01-20 05:30:00,1.5504832208246344,1.3893678160919536,1.0552231039417186,1.4143767006548436,1.2144709823840911
2024-01-23 05:30:00,1.5366665047836456,1.3441091954022983,1.0375959411994264,1.4145262087731343,1.2514860045390679
2024-01-24 05:30:00,1.5651255402845925,1.359554597701149,1.0589957070378548,1.4378395080186166,1.2860153463741486
2024-01-25 05:30:00,1.5695206643679298,1.3627873563218385,1.063809028229477,1.5145172382860366,1.2542418675024312
2024-01-29 05:30:00,1.5766111407896675,1.3714080459770108,1.066736047873031,1.5048091778050192,1.25597103642062
2024-01-30 05:30:00,1.4836336263416074,1.3498563218390798,1.0539547287628448,1.5083176349809104,1.2521884794120823
2024-01-31 05:30:00,1.4991743965810325,1.3354885057471257,1.0742487316248197,1.5284812965343997,1.2652112828271909
2024-02-01 05:30:00,1.5068719343402477,1.3175287356321832,1.0739885521009482,1.5261290354732908,1.2441370366367661
2024-02-02 05:30:00,1.5181632752173297,1.3261494252873556,1.0802328606738634,1.5425649612773953,1.243704744407219
2024-02-05 05:30:00,1.4701325821961067,1.304238505747126,1.1080720697281108,1.5266273958675936,1.2034475305306385
2024-02-06 05:30:00,1.4739449273954655,1.3153735632183903,1.123747886041367,1.5390166352699597,1.225602507294931
2024-02-07 05:30:00,1.7519790199601784,1.3053160919540225,1.1194224014570038,1.5353287683521193,1.225872689938398
2024-02-08 05:30:00,1.8658394444174657,1.3275862068965514,1.0965916482372824,1.546362467481982,1.2343564249432615
2024-02-09 05:30:00,1.8258219610509465,1.2977729885057467,1.0708989202549746,1.5518643662350844,1.2106884253755537
2024-02-12 05:30:00,1.8464620465251829,1.2546695402298846,1.08003772603096,1.5608547877483059,1.2090132929860584
2024-02-13 05:30:00,1.8703559807682988,1.2686781609195397,1.071126577338362,1.5782874343410158,1.2080946719982704
2024-02-14 05:30:00,1.9042300033995456,1.3045977011494247,1.0778262000780523,1.6113586301069458,1.2059332108505345
2024-02-15 05:30:00,1.9196007964644768,1.3358477011494245,1.1480746715233496,1.6192825603763594,1.211174754133794
2024-02-16 05:30:00,1.954543247049684,1.3527298850574705,1.1939313126056965,1.6595500802360208,1.2104182427320864
2024-02-19 05:30:00,1.965494633577779,1.3559626436781602,1.2023871471315193,1.6963589789592217,1.2344104614719547
2024-02-20 05:30:00,1.9551745908406608,1.3696120689655167,1.2057044360608806,1.6535996571280462,1.2363017399762237
2024-02-21 05:30:00,1.8914817153125174,1.3556034482758614,1.2096071289189527,1.641050942399503,1.2319247811520586
2024-02-22 05:30:00,1.9202564227089527,1.3990660919540223,1.2425848835696616,1.6941163571848592,1.2272236031557329
2024-02-23 05:30:00,1.8871351561361782,1.4748563218390798,1.2553336802393635,1.6818566914850117,1.2166324435318272
2024-02-26 05:30:00,1.8671264144529183,1.4673132183908038,1.2552361129179117,1.6840594444278296,1.1996649735221006
2024-02-27 05:30:00,1.912243213054249,1.4752155172413783,1.268765448159228,1.6871492788725069,1.218523722036096
2024-02-28 05:30:00,1.9060754698654774,1.4773706896551713,1.236925978925457,1.6323595371228632,1.219874635253431
2024-02-29 05:30:00,1.88519255985625,1.473419540229884,1.2569272798230764,1.5766827138713608,1.2140386901545441
2024-03-01 05:30:00,1.8946384342674003,1.4770114942528727,1.2833029790555468,1.602736995285508,1.219820598724738
2024-03-02 05:30:00,1.8986936040017501,1.4852729885057463,1.2749447118511759,1.6029861754826593,1.222414352102021
2024-03-04 05:30:00,1.903647224515567,1.5057471264367808,1.2495446858332235,1.6360773056643612,1.225008105479304
2024-03-05 05:30:00,1.8708659122917797,1.5140086206896544,1.2613828541693755,1.6648725692471738,1.263265967794229
2024-03-06 05:30:00,1.8804331989704257,1.5118534482758612,1.2818069467932858,1.7155159525162182,1.2900680860261537
2024-03-07 05:30:00,1.9193822543829844,1.5459770114942522,1.2342591388057742,1.7699867436135082,1.2965524694693613
2024-03-11 05:30:00,1.944878830557041,1.5269396551724133,1.2321777026148024,1.7262007993700692,1.2932022046903706
2024-03-12 05:30:00,1.946772861929971,1.467313218390804,1.2326980616625454,1.699947173798201,1.3014697935804602
2024-03-13 05:30:00,1.9154242144626308,1.3670977011494247,1.2057369585013642,1.6714808280756281,1.2631038582081486
2024-03-14 05:30:00,1.981982419503668,1.4026580459770108,1.2297059971380233,1.6712117134627045,1.2910407435426345
2024-03-15 05:30:00,1.973629255499977,1.356681034482758,1.1704826330167797,1.6646632578815668,1.3184913001188803
2024-03-18 05:30:00,1.9771016463503484,1.364224137931034,1.2072655132041088,1.6987710432676464,1.3242191721603804
2024-03-19 05:30:00,1.9210577436744218,1.3318965517241375,1.199362560166513,1.7223733915418247,1.3275154004106777
2024-03-20 05:30:00,1.9256228449322532,1.34662356321839,1.1996877845713523,1.7214564084163075,1.331243920890522
2024-03-21 05:30:00,1.9434947307075916,1.414152298850574,1.2136399115389598,1.7443809865542337,1.3193558845779747
2024-03-22 05:30:00,1.9176339177310484,1.418821839080459,1.2220632236242988,1.7831833268546453,1.335891062358154
2024-03-26 05:30:00,1.8851682774027496,1.4324712643678155,1.2124040588005704,1.7862332924677782,1.3110342591591913
2024-03-27 05:30:00,1.8819872759943672,1.4328304597701143,1.2235917783270438,1.826490845119554,1.3236788068734462
2024-03-28 05:30:00,1.9173425282890593,1.4475574712643673,1.2497398204761265,1.8236302564562563,1.3277855830541443
2024-04-01 05:30:00,1.887620805206159,1.5165229885057465,1.2462273969038618,1.80249977573782,1.31562736409813
2024-04-02 05:30:00,1.8900976154630673,1.587643678160919,1.2826525302458676,1.8491363414366708,1.305792715875932
2024-04-03 05:30:00,1.905128454179011,1.5912356321839074,1.2939378170937925,1.8101346569785381,1.3246514643899274
2024-04-04 05:30:00,1.9441503569520673,1.582614942528735,1.302653831143487,1.8232315681408138,1.3042796930725167
2024-04-05 05:30:00,1.909863532611336,1.6127873563218385,1.3095485885260811,1.7959911889882259,1.28715011347671
2024-04-08 05:30:00,1.9094992958088495,1.6059626436781604,1.3516976713932596,1.8001774163003688,1.3019561223387008
2024-04-09 05:30:00,1.8951726482443796,1.6390086206896546,1.3600234161571467,1.7898912577619601,1.3016859396952338
2024-04-10 05:30:00,1.952867757758245,1.6433189655172407,1.35046181865487,1.7952037795652271,1.328650167513239
2024-04-12 05:30:00,1.968748482346657,1.6774425287356314,1.3470469624040569,1.8070248881180884,1.3244893548038472
2024-04-15 05:30:00,1.927638288572678,1.6842672413793096,1.3356641082346798,1.7935093542245977,1.3234086242299792
2024-04-16 05:30:00,1.9368656209023365,1.6770833333333326,1.3212566671002972,1.7779804443381244,1.314654706581649
2024-04-18 05:30:00,1.9848963139235596,1.6605603448275856,1.3171263171588377,1.7983434500493345,1.367934723873338
2024-04-19 05:30:00,2.0197901996017684,1.6760057471264365,1.3548198256797173,1.7551256366554007,1.3930617097157674
2024-04-22 05:30:00,2.0244767131270955,1.6760057471264365,1.3598608039547269,1.753381375275341,1.4023019561223382
2024-04-23 05:30:00,2.0194745277062807,1.6835488505747123,1.34161571484324,1.7533913424832273,1.4507186858316214
2024-04-24 05:30:00,2.0502889611966406,1.6989942528735626,1.3389163522830734,1.7337160741161552,1.4442883389171073
2024-04-25 05:30:00,2.099533776892818,1.7068965517241372,1.3638935865747346,1.7412512832780125,1.4467740192370036
2024-04-26 05:30:00,2.0906463989121473,1.7165948275862062,1.3301027709119275,1.7889742746364432,1.4330487409488808
2024-04-29 05:30:00,2.095138652809481,1.6910919540229878,1.3412579679979169,1.7462747560525842,1.440019453150329
2024-04-30 05:30:00,2.1416638337137597,1.6792385057471257,1.4025952907506158,1.7748906098934476,1.4290500378255693
2024-05-02 05:30:00,2.2566655334855046,1.686422413793103,1.421328216469362,1.8161548505417147,1.4093267048524794
2024-05-03 05:30:00,2.1969064154242153,1.681752873563218,1.4264342396253396,1.8151481625452233,1.380525235058899
2024-05-06 05:30:00,2.189815939002478,1.6655890804597695,1.4472160790945734,1.8045729549781189,1.3870096185021066
2024-05-07 05:30:00,2.1873391287455695,1.633620689655172,1.4254585664108217,1.7298886662879098,1.3899816275802435
2024-05-08 05:30:00,2.184740906221166,1.6637931034482754,1.4195394822427456,1.7441417735649682,1.3926294174862195
2024-05-09 05:30:00,2.140716818027294,1.6249999999999996,1.439150513854558,1.7635678617348893,1.3784178104398563
2024-05-10 05:30:00,2.171531251517654,1.6314655172413788,1.4264667620658238,1.7904693558193512,1.4061925861882623
2024-05-13 05:30:00,2.1687630518187566,1.6145833333333328,1.4207428125406512,1.7925624694754227,1.3897654814654696
2024-05-14 05:30:00,2.205016754892916,1.6591235632183903,1.4764537530896298,1.8071046257811767,1.3879822760185874
2024-05-15 05:30:00,2.1985333398086557,1.6727729885057467,1.497528294523219,1.7747909378145867,1.4156489787096067
2024-05-16 05:30:00,2.2323587975329042,1.7090517241379306,1.5427019643554027,1.7685514656779164,1.4536906949097577
2024-05-17 05:30:00,2.2507648972852237,1.7830459770114937,1.6356185768180016,1.7503812457016383,1.4529882200367437
2024-05-18 05:30:00,2.2548686319265716,1.8591954022988504,1.628528684792504,1.7569895045300925,1.4565546309305077
2024-05-21 05:30:00,2.266669904327135,1.9694683908045971,1.640854689735915,1.7583550120104823,1.4528261104506632
2024-05-22 05:30:00,2.2567869457530008,2.0373563218390798,1.6398139716404294,1.7553349480210072,1.4567167405165877
2024-05-23 05:30:00,2.2818464377640737,2.072557471264367,1.6971510342136045,1.7868113905251688,1.484977845023234
2024-05-24 05:30:00,2.2900296245932705,2.135057471264367,1.6779953167685675,1.783771392119922,1.5005944018156256
2024-05-27 05:30:00,2.2738089456558708,2.11530172413793,1.658059060751916,1.7938382720848374,1.4961093699340737
2024-05-28 05:30:00,2.2417075421300585,2.0768678160919536,1.6604657213477272,1.7920541418732334,1.4817356533016304
2024-05-29 05:30:00,2.2689767374095497,2.098778735632183,1.6480096266423805,1.8080913793618958,1.4882740732735313
2024-05-30 05:30:00,2.258923801660922,2.0880028735632177,1.6218941069337816,1.78781807852166,1.488328109802225
2024-05-31 05:30:00,2.214146957408578,2.1260775862068955,1.6301873292571845,1.8109918368567375,1.483572895277206
2024-06-03 05:30:00,2.2641930940702264,2.2891522988505733,1.7132821646936354,1.8609674171974167,1.5034043013076825
2024-06-04 05:30:00,2.2039483269389555,1.8358477011494243,1.6735397424222682,1.8432855904075551,1.4046255268561536
2024-06-05 05:30:00,2.3815259093778853,1.870330459770114,1.7828476648887694,1.9141524384774053,1.4528801469793569
2024-06-06 05:30:00,2.3692147054538406,1.965876436781608,1.756114218810976,1.9339273789233382,1.4812493245433902
2024-06-07 05:30:00,2.411053372832793,2.034482758620688,1.8586249512163353,1.9387315731244161,1.540311250405273
2024-06-10 05:30:00,2.413408770822205,2.0359195402298838,1.8261675556133696,1.9402266543073245,1.5411758348643674
2024-06-11 05:30:00,2.382885726773835,2.0560344827586197,1.8443801222843728,1.9561044164698103,1.5424727115530088
2024-06-12 05:30:00,2.4418678063231525,2.086925287356321,1.8131585794197962,1.9743543741091767,1.554522857451636
2024-06-13 05:30:00,2.439828080229228,2.1616379310344818,1.86138935865747,1.9781718147295357,1.5408516156922065
2024-06-14 05:30:00,2.5474964790442445,2.2241379310344818,1.9049043840249738,1.9858166631781398,1.5426348211390886
2024-06-18 05:30:00,2.601913457335731,2.2862787356321825,1.9265643293872738,1.977135225109386,1.543661515184263
2024-06-19 05:30:00,2.6015249380797454,2.2219827586206886,1.908319240275787,1.930807642855003,1.5047552145250174
2024-06-20 05:30:00,2.591981933854598,2.2406609195402285,1.8675686223494177,1.920082927169608,1.4926510320976967
2024-06-21 05:30:00,2.557597979699871,2.190732758620688,1.847242097046959,1.9141524384774056,1.5303685291256874
2024-06-24 05:30:00,2.6204409693555455,2.2252155172413777,1.896578639261087,1.9426586530315224,1.5344212687776924
2024-06-25 05:30:00,2.592783254820069,2.224856321839079,1.8924157668791435,1.9256545963779128,1.529179725494433
2024-06-26 05:30:00,2.6049244815696198,2.2043821839080446,1.8547547807987481,1.8887161239521932,1.5773262725602493
2024-06-27 05:30:00,2.588023893934245,2.1874999999999987,1.8791140887212143,1.8773136381305466,1.5949421809142965
2024-06-28 05:30:00,2.6612840561410347,2.197557471264366,1.86460908026538,1.8940984162106629,1.5606289851939896
2024-07-01 05:30:00,2.678670292846391,2.2101293103448256,1.8705932093144235,1.9002282490605866,1.5713822544039755
2024-07-02 05:30:00,2.688504686513527,2.1989942528735615,1.8636334070508618,1.8740842627754648,1.5335026477899045
2024-07-03 05:30:00,2.6682045553882783,2.259339080459768,1.8719591518147485,1.878300391711266,1.5344753053063855
2024-07-04 05:30:00,2.7183963867709213,2.279813218390802,1.8881228047352638,1.8859651745756423,1.5379336431427628
2024-07-05 05:30:00,2.729299208392018,2.327945402298848,1.873682841160397,1.920840434968948,1.5451205014589846
2024-07-08 05:30:00,2.716842309746979,2.4037356321839054,1.8546572134772956,1.8996302165874235,1.551010483086565
2024-07-09 05:30:00,2.7161624010490044,2.4051724137931005,1.9028879927149696,1.900567134128713,1.551442775316112
2024-07-10 05:30:00,2.7040940216599507,2.3983477011494223,1.7770261480421454,1.9022316578456842,1.5617097157678574
2024-07-11 05:30:00,2.736753921616242,2.410201149425284,1.7549434109535544,1.8871512723140829,1.5540365286933953
2024-07-12 05:30:00,2.7445243067359546,2.392959770114939,1.7587810589306583,1.8799649154282374,1.548957094996216
2024-07-15 05:30:00,2.756325579136518,2.380747126436778,1.7764082216729504,1.9283258080913754,1.5536582729925412
2024-07-16 05:30:00,2.742605992909526,2.3430316091953984,1.7931247560816923,1.9372962951888246,1.5848913865773246
2024-07-18 05:30:00,2.5780680879996134,2.2525143678160884,1.8339078964485451,1.9189267310548257,1.60342591591916
2024-07-19 05:30:00,2.509033072701668,2.2004310344827553,1.7882789124495861,1.8710542315781038,1.5797579163514521
2024-07-22 05:30:00,2.5303287844203792,2.2435344827586174,1.8243462989462687,1.875768720908208,1.5837025829460702
2024-07-23 05:30:00,2.5563595745714163,2.165589080459767,1.835143749186935,1.8703465598181939,1.5840268021182307
2024-07-24 05:30:00,2.567553785634502,2.155890804597698,1.824834135553528,1.8459667693289037,1.5726791310926174
2024-07-25 05:30:00,2.578772279151087,2.1655890804597666,1.8286717835306323,1.8495649313757694,1.5661407111207164
2024-07-26 05:30:00,2.6192754115875885,2.2262931034482722,1.8783660725900835,1.8923541548306027,1.6366583810655992
2024-07-29 05:30:00,2.6795201787188594,2.3085488505747094,1.9077663587875595,1.9052616890430438,1.600940235599264
2024-07-30 05:30:00,2.729590597834007,2.2852011494252844,1.9006764667620617,1.9065972948997751,1.5890521992867166
2024-07-31 05:30:00,2.835704919625081,2.2704741379310316,1.8913750487836567,1.9265018090482269,1.6119636874527168
2024-08-01 05:30:00,2.8025836530523067,2.235272988505744,1.8397294132951698,1.9397183267051354,1.6270398789581744
2024-08-02 05:30:00,2.6896459618279853,2.176364942528733,1.788506569532974,1.9169332894776143,1.6143953312439194
2024-08-05 05:30:00,2.5967170122869234,2.0851293103448247,1.7425198386886915,1.890789303192492,1.5840268021182307
2024-08-06 05:30:00,2.5354280996551912,2.0635775862068937,1.7125991934434723,1.8792971124998707,1.5600886199070558
2024-08-07 05:30:00,2.6576902530231674,2.1566091954022957,1.7437556914270809,1.9352729519879552,1.5581433048740936
2024-08-08 05:30:00,2.7410519158855835,2.1426005747126404,1.745121633927406,1.9219368278364135,1.5690046471414663
2024-08-09 05:30:00,3.047617891311741,2.1709770114942497,1.7881813451281345,1.9467850770963488,1.582297633200042
2024-08-12 05:30:00,3.0995823417998185,2.165229885057468,1.7676922076232562,1.9358012140059164,1.5763536150437683
2024-08-13 05:30:00,3.09926666990433,2.1275143678160884,1.7679523871471279,1.9279769558153634,1.5775424186750229
2024-08-14 05:30:00,3.126778689718812,2.109913793103445,1.7856445947703878,1.9435258001176092,1.590511185561438
2024-08-16 05:30:00,3.1578845126511608,2.1788793103448243,1.8475673214517976,1.971144933169867,1.603317842861773
2024-08-19 05:30:00,3.248943713272792,2.1706178160919505,1.7985885260829935,1.947721994637638,1.5882956878850087
2024-08-20 05:30:00,3.2994512165509233,2.1778017241379275,1.8025887862625172,1.949526059265014,1.566140711120716
2024-08-21 05:30:00,3.2942547715021155,2.1939655172413755,1.8013529335241276,1.9639386418682494,1.5815951583270274
2024-08-22 05:30:00,3.3945898693604035,2.1874999999999964,1.7776440744113395,1.976337848478502,1.6063438884686028
2024-08-23 05:30:00,3.374653975037641,2.198275862068962,1.794588265903469,2.0744650101167124,1.6283907921755085
2024-08-26 05:30:00,3.3634111990675573,2.203304597701146,1.816768570313512,2.079667892633233,1.6357397600778105
2024-08-27 05:30:00,3.336360545869558,2.1616379310344795,1.8087680499544643,2.093432606723875,1.6456824813573956
2024-08-28 05:30:00,3.5171191297168707,2.1548132183908018,1.8199557694809376,2.1243608527943034,1.6819950286393581
2024-08-29 05:30:00,3.4824195036666543,2.127873563218388,1.793677637569919,2.154481755025961,1.692316005619797
2024-08-30 05:30:00,3.4766402797338682,2.1501436781609167,1.82476909067256,2.171166861027217,1.7173349184048396
2024-09-02 05:30:00,3.471516682045558,2.1329022988505715,1.8062963444776856,2.2179230332207007,1.6982059872473771
2024-09-03 05:30:00,3.420329270069452,2.134698275862066,1.8114023676336632,2.2014871074165963,1.6865881335782968
2024-09-04 05:30:00,3.467485794764707,2.1476293103448243,1.78847404709249,2.185549542006795,1.6879930833243253
2024-09-05 05:30:00,3.4809625564567086,2.0876436781609167,1.771237153636005,2.1640303401808025,1.6721063438884667
2024-09-06 05:30:00,3.4498324510708605,2.0373563218390776,1.754975933394038,2.1589171625352566,1.6635145358262164
2024-09-09 05:30:00,3.465907435287266,2.0226293103448247,1.7619682580980838,2.1624056852953757,1.6671890197773676
2024-09-10 05:30:00,3.4665387790782423,2.052801724137928,1.7497072980356407,2.190343768999987,1.7052307359775187
2024-09-11 05:30:00,3.4718323539410467,2.069324712643675,1.726453753089628,2.2766597892932228,1.7051766994488253
2024-09-12 05:30:00,3.5017726191054392,2.0955459770114913,1.7828151424482854,2.337011233043285,1.7796930725170195
2024-09-13 05:30:00,3.5127725705405317,2.0829741379310316,1.7816443345908637,2.339732280796178,1.766400086458444
2024-09-16 05:30:00,3.554368413384493,2.086206896551721,1.7935475478079836,2.330004285899389,1.767480817032312
2024-09-17 05:30:00,3.5954786071584715,2.0423850574712614,1.8132236243007638,2.3822224880144303,1.7959040311250387
2024-09-18 05:30:00,3.5627215773881837,2.031968390804595,1.8265903473396603,2.3452142451335085,1.7885010266940433
2024-09-19 05:30:00,3.5579379340488604,1.959051724137928,1.8196305450760986,2.3658164638339843,1.799254295904029
2024-09-20 05:30:00,3.625443154776363,1.9924568965517213,1.9193768700403233,2.380508128258029,1.849940559818435
2024-09-23 05:30:00,3.702321402554518,2.0567528735632155,1.9837387797580286,2.4596975949127353,1.8917648330271242
2024-09-24 05:30:00,3.701301539507556,2.096264367816089,1.9996747755951563,2.480568928226134,1.8984653625851056
2024-09-25 05:30:00,3.6981691030061716,2.0822557471264336,2.0105697931572744,2.4713193593078753,1.9025181022371105
2024-09-26 05:30:00,3.8101112136370303,2.0869252873563187,2.069142708468839,2.5160521883004896,1.9140819193774972
